"id";"id_registro";"fecha";"linea";"op";"variable";"identificador";"duplo";"tipo_vigilancia";"tipo_herramienta";"vigil_preav";"vigil_restan";"vigil_nomin";"valor";"enviado"
"1708";"118007";"02/07/2021 10:16";"CC07";"OP4010B3";"166_ALMACEN1_6";"0";"0";"0";"0";"0";"0";"0";"0";
"1709";"118008";"02/07/2021 10:16";"CC07";"OP4010B3";"167_ALMACEN1_7";"0";"0";"0";"0";"0";"0";"0";"0";
"1710";"118009";"02/07/2021 10:16";"CC07";"OP4010B3";"168_ALMACEN1_8";"0";"0";"0";"0";"0";"0";"0";"0";
"1711";"118010";"02/07/2021 10:16";"CC07";"OP4010B3";"169_ALMACEN1_9";"0";"0";"0";"0";"0";"0";"0";"0";
"1712";"118011";"02/07/2021 10:16";"CC07";"OP4010B3";"170_ALMACEN1_10";"0";"0";"0";"0";"0";"0";"0";"0";
"1713";"118012";"02/07/2021 10:16";"CC07";"OP4010B3";"171_ALMACEN1_11";"0";"0";"0";"0";"0";"0";"0";"0";
"1714";"118013";"02/07/2021 10:16";"CC07";"OP4010B3";"172_ALMACEN1_12";"40103";"1";"2";"210";"50";"492";"500";"0";
"1715";"118014";"02/07/2021 10:16";"CC07";"OP4010B3";"173_ALMACEN1_13";"0";"0";"0";"0";"0";"0";"0";"0";
"1716";"118015";"02/07/2021 10:16";"CC07";"OP4010B3";"174_ALMACEN1_14";"40105";"1";"2";"200";"100";"638";"10000";"0";
"1717";"118016";"02/07/2021 10:16";"CC07";"OP4010B3";"175_ALMACEN1_15";"40106";"1";"2";"200";"100";"2473";"3000";"0";
"1718";"118017";"02/07/2021 10:16";"CC07";"OP4010B3";"176_ALMACEN1_16";"40107";"1";"2";"200";"100";"1570";"3000";"0";
"1719";"118018";"02/07/2021 10:16";"CC07";"OP4010B3";"177_ALMACEN1_17";"40108";"1";"2";"200";"100";"9827";"18000";"0";
"1720";"118019";"02/07/2021 10:16";"CC07";"OP4010B3";"178_ALMACEN1_18";"40109";"1";"2";"250";"100";"14373";"50000";"0";
"1721";"118020";"02/07/2021 10:16";"CC07";"OP4010B3";"179_ALMACEN1_19";"40117";"1";"2";"100";"100";"6401";"35000";"0";
"1722";"118021";"02/07/2021 10:16";"CC07";"OP4010B3";"180_ALMACEN1_20";"0";"0";"0";"0";"0";"0";"0";"0";
"1723";"118022";"02/07/2021 10:16";"CC07";"OP4010B3";"181_ALMACEN1_21";"40112";"1";"2";"100";"100";"11948";"30300";"0";
"1724";"118023";"02/07/2021 10:16";"CC07";"OP4010B3";"182_ALMACEN1_22";"0";"0";"0";"0";"0";"0";"0";"0";
"1725";"118024";"02/07/2021 10:16";"CC07";"OP4010B3";"183_ALMACEN1_23";"40113";"1";"2";"100";"100";"7643";"15000";"0";
"1726";"118025";"02/07/2021 10:16";"CC07";"OP4010B3";"184_ALMACEN1_24";"40114";"1";"2";"100";"100";"32822";"80000";"0";
"1727";"118026";"02/07/2021 10:16";"CC07";"OP4010B3";"185_ALMACEN1_25";"0";"0";"0";"0";"0";"0";"0";"0";
"1728";"118027";"02/07/2021 10:16";"CC07";"OP4010B3";"186_ALMACEN1_26";"40118";"1";"2";"120";"100";"33556";"50000";"0";
"1729";"118028";"02/07/2021 10:16";"CC07";"OP4010B3";"187_ALMACEN1_27";"40150";"1";"0";"710";"0";"0";"0";"0";
"1730";"118029";"02/07/2021 10:16";"CC07";"OP4010B3";"188_ALMACEN1_28";"0";"0";"0";"0";"0";"0";"0";"0";
"1731";"118030";"02/07/2021 10:16";"CC07";"OP4010B3";"189_ALMACEN1_29";"0";"0";"0";"0";"0";"0";"0";"0";
"1732";"118031";"02/07/2021 10:16";"CC07";"OP4010B3";"190_ALMACEN1_30";"0";"0";"0";"0";"0";"0";"0";"0";
"1733";"118032";"02/07/2021 10:16";"CC07";"OP4010B3";"191_ALMACEN1_31";"0";"0";"0";"0";"0";"0";"0";"0";
"1734";"118033";"02/07/2021 10:16";"CC07";"OP4010B3";"192_ALMACEN1_32";"0";"0";"0";"0";"0";"0";"0";"0";
"1735";"118034";"02/07/2021 10:16";"CC07";"OP4010B3";"193_ALMACEN1_33";"0";"0";"0";"0";"0";"0";"0";"0";
"1736";"118035";"02/07/2021 10:16";"CC07";"OP4010B3";"194_ALMACEN1_34";"0";"0";"0";"0";"0";"0";"0";"0";
"1737";"118036";"02/07/2021 10:16";"CC07";"OP4010B3";"195_ALMACEN1_35";"0";"0";"0";"0";"0";"0";"0";"0";
"1738";"118037";"02/07/2021 10:16";"CC07";"OP4010B3";"196_ALMACEN1_36";"0";"0";"0";"0";"0";"0";"0";"0";
"1739";"118038";"02/07/2021 10:16";"CC07";"OP4010B3";"197_ALMACEN1_37";"0";"0";"0";"0";"0";"0";"0";"0";
"1740";"118039";"02/07/2021 10:16";"CC07";"OP4010B3";"198_ALMACEN1_38";"0";"0";"0";"0";"0";"0";"0";"0";
"1741";"118041";"02/07/2021 10:16";"CC07";"OP4010B3";"199_ALMACEN1_39";"0";"0";"0";"0";"0";"0";"0";"0";
"1742";"118042";"02/07/2021 10:16";"CC07";"OP4010B3";"200_ALMACEN1_40";"0";"0";"0";"0";"0";"0";"0";"0";
"1743";"118043";"02/07/2021 10:16";"CC07";"OP4010B3";"201_ALMACEN1_41";"0";"0";"0";"0";"0";"0";"0";"0";
"1744";"118044";"02/07/2021 10:16";"CC07";"OP4010B3";"202_ALMACEN1_42";"0";"0";"0";"0";"0";"0";"0";"0";
"1745";"118045";"02/07/2021 10:16";"CC07";"OP4010B3";"203_ALMACEN1_43";"0";"0";"0";"0";"0";"0";"0";"0";
"1746";"118046";"02/07/2021 10:16";"CC07";"OP4010B3";"204_ALMACEN1_44";"0";"0";"0";"0";"0";"0";"0";"0";
"1747";"118047";"02/07/2021 10:16";"CC07";"OP4010B3";"205_ALMACEN1_45";"0";"0";"0";"0";"0";"0";"0";"0";
"1748";"118048";"02/07/2021 10:16";"CC07";"OP4010B3";"206_ALMACEN1_46";"0";"0";"0";"0";"0";"0";"0";"0";
"1749";"118049";"02/07/2021 10:16";"CC07";"OP4010B3";"207_ALMACEN1_47";"0";"0";"0";"0";"0";"0";"0";"0";
"1750";"118050";"02/07/2021 10:16";"CC07";"OP4010B3";"208_ALMACEN1_48";"0";"0";"0";"0";"0";"0";"0";"0";
"1751";"118051";"02/07/2021 10:16";"CC07";"OP4010B3";"209_ALMACEN1_49";"0";"0";"0";"0";"0";"0";"0";"0";
"1752";"118052";"02/07/2021 10:16";"CC07";"OP4010B3";"210_ALMACEN1_50";"0";"0";"0";"0";"0";"0";"0";"0";
"1753";"118053";"02/07/2021 10:16";"CC07";"OP4010B3";"211_ALMACEN1_51";"0";"0";"0";"0";"0";"0";"0";"0";
"1754";"118054";"02/07/2021 10:16";"CC07";"OP4010B3";"212_ALMACEN1_52";"0";"0";"0";"0";"0";"0";"0";"0";
"1755";"118055";"02/07/2021 10:16";"CC07";"OP4010B3";"213_ALMACEN1_53";"0";"0";"0";"0";"0";"0";"0";"0";
"1756";"118056";"02/07/2021 10:16";"CC07";"OP4010B3";"214_ALMACEN1_54";"0";"0";"0";"0";"0";"0";"0";"0";
"1757";"118057";"02/07/2021 10:16";"CC07";"OP4010B3";"215_ALMACEN1_55";"0";"0";"0";"0";"0";"0";"0";"0";
"1758";"118058";"02/07/2021 10:16";"CC07";"OP4010B3";"216_ALMACEN1_56";"0";"0";"0";"0";"0";"0";"0";"0";
"1759";"118059";"02/07/2021 10:16";"CC07";"OP4010B3";"217_ALMACEN1_57";"0";"0";"0";"0";"0";"0";"0";"0";
"1760";"118060";"02/07/2021 10:16";"CC07";"OP4010B3";"218_ALMACEN1_58";"0";"0";"0";"0";"0";"0";"0";"0";
"1761";"118061";"02/07/2021 10:16";"CC07";"OP4010B3";"219_ALMACEN1_59";"0";"0";"0";"0";"0";"0";"0";"0";
"1762";"118062";"02/07/2021 10:16";"CC07";"OP4010B3";"220_ALMACEN1_60";"0";"0";"0";"0";"0";"0";"0";"0";
"1763";"118063";"02/07/2021 10:16";"CC07";"OP4010B3";"221_ALMACEN1_61";"0";"0";"0";"0";"0";"0";"0";"0";
"1764";"118064";"02/07/2021 10:16";"CC07";"OP4010B3";"222_ALMACEN1_62";"0";"0";"0";"0";"0";"0";"0";"0";
"1765";"118065";"02/07/2021 10:16";"CC07";"OP4010B3";"223_ALMACEN1_63";"0";"0";"0";"0";"0";"0";"0";"0";
"1766";"118066";"02/07/2021 10:16";"CC07";"OP4010B3";"224_ALMACEN1_64";"0";"0";"0";"0";"0";"0";"0";"0";
"1767";"118067";"02/07/2021 10:16";"CC07";"OP4010B3";"225_ALMACEN1_65";"0";"0";"0";"0";"0";"0";"0";"0";
"1768";"118068";"02/07/2021 10:16";"CC07";"OP4010B3";"226_ALMACEN1_66";"0";"0";"0";"0";"0";"0";"0";"0";
"1769";"118069";"02/07/2021 10:16";"CC07";"OP4010B3";"227_ALMACEN1_67";"0";"0";"0";"0";"0";"0";"0";"0";
"1770";"118070";"02/07/2021 10:16";"CC07";"OP4010B3";"228_ALMACEN1_68";"0";"0";"0";"0";"0";"0";"0";"0";
"1771";"118071";"02/07/2021 10:16";"CC07";"OP4010B3";"229_ALMACEN1_69";"0";"0";"0";"0";"0";"0";"0";"0";
"1772";"118072";"02/07/2021 10:16";"CC07";"OP4010B3";"230_ALMACEN1_70";"0";"0";"0";"0";"0";"0";"0";"0";
"1773";"118073";"02/07/2021 10:16";"CC07";"OP4010B3";"231_ALMACEN1_71";"0";"0";"0";"0";"0";"0";"0";"0";
"1774";"118074";"02/07/2021 10:16";"CC07";"OP4010B3";"232_ALMACEN1_72";"0";"0";"0";"0";"0";"0";"0";"0";
"1775";"118075";"02/07/2021 10:16";"CC07";"OP4010B3";"233_ALMACEN1_73";"0";"0";"0";"0";"0";"0";"0";"0";
"1776";"118076";"02/07/2021 10:16";"CC07";"OP4010B3";"234_ALMACEN1_74";"0";"0";"0";"0";"0";"0";"0";"0";
"1777";"118077";"02/07/2021 10:16";"CC07";"OP4010B3";"235_ALMACEN1_75";"0";"0";"0";"0";"0";"0";"0";"0";
"1778";"118078";"02/07/2021 10:16";"CC07";"OP4010B3";"236_ALMACEN1_76";"0";"0";"0";"0";"0";"0";"0";"0";
"1779";"118079";"02/07/2021 10:16";"CC07";"OP4010B3";"237_ALMACEN1_77";"0";"0";"0";"0";"0";"0";"0";"0";
"1780";"118080";"02/07/2021 10:16";"CC07";"OP4010B3";"238_ALMACEN1_78";"0";"0";"0";"0";"0";"0";"0";"0";
"1781";"118081";"02/07/2021 10:16";"CC07";"OP4010B3";"239_ALMACEN1_79";"0";"0";"0";"0";"0";"0";"0";"0";
"1782";"118082";"02/07/2021 10:16";"CC07";"OP4010B3";"240_ALMACEN1_80";"0";"0";"0";"0";"0";"0";"0";"0";
"1783";"118083";"02/07/2021 10:16";"CC07";"OP4010B3";"241_SP2";"40101";"2";"2";"210";"50";"485";"500";"0";
"1784";"118084";"02/07/2021 10:16";"CC07";"OP4010B3";"244_ALMACEN2_1";"0";"0";"0";"0";"0";"0";"0";"0";
"1785";"118085";"02/07/2021 10:16";"CC07";"OP4010B3";"245_ALMACEN2_2";"0";"0";"0";"0";"0";"0";"0";"0";
"1786";"118086";"02/07/2021 10:16";"CC07";"OP4010B3";"246_ALMACEN2_3";"0";"0";"0";"0";"0";"0";"0";"0";
"1787";"118087";"02/07/2021 10:16";"CC07";"OP4010B3";"247_ALMACEN2_4";"0";"0";"0";"0";"0";"0";"0";"0";
"1788";"118088";"02/07/2021 10:16";"CC07";"OP4010B3";"248_ALMACEN2_5";"0";"0";"0";"0";"0";"0";"0";"0";
"1789";"118089";"02/07/2021 10:16";"CC07";"OP4010B3";"249_ALMACEN2_6";"0";"0";"0";"0";"0";"0";"0";"0";
"1790";"118090";"02/07/2021 10:16";"CC07";"OP4010B3";"250_ALMACEN2_7";"40102";"2";"2";"210";"50";"375";"500";"0";
"1791";"118091";"02/07/2021 10:16";"CC07";"OP4010B3";"251_ALMACEN2_8";"40104";"3";"2";"210";"50";"375";"500";"0";
"1792";"118092";"02/07/2021 10:16";"CC07";"OP4010B3";"252_ALMACEN2_9";"0";"0";"0";"0";"0";"0";"0";"0";
"1793";"118093";"02/07/2021 10:16";"CC07";"OP4010B3";"253_ALMACEN2_10";"0";"0";"0";"0";"0";"0";"0";"0";
"1794";"118094";"02/07/2021 10:16";"CC07";"OP4010B3";"254_ALMACEN2_11";"0";"0";"0";"0";"0";"0";"0";"0";
"1795";"118095";"02/07/2021 10:16";"CC07";"OP4010B3";"255_ALMACEN2_12";"0";"0";"0";"0";"0";"0";"0";"0";
"1796";"118096";"02/07/2021 10:16";"CC07";"OP4010B3";"256_ALMACEN2_13";"0";"0";"0";"0";"0";"0";"0";"0";
"1797";"118097";"02/07/2021 10:16";"CC07";"OP4010B3";"257_ALMACEN2_14";"0";"0";"0";"0";"0";"0";"0";"0";
"1798";"118098";"02/07/2021 10:16";"CC07";"OP4010B3";"258_ALMACEN2_15";"40103";"2";"2";"210";"50";"375";"500";"0";
"1799";"118099";"02/07/2021 10:16";"CC07";"OP4010B3";"259_ALMACEN2_16";"0";"0";"0";"0";"0";"0";"0";"0";
"1800";"118100";"02/07/2021 10:16";"CC07";"OP4010B3";"260_ALMACEN2_17";"0";"0";"0";"0";"0";"0";"0";"0";
"1801";"118101";"02/07/2021 10:16";"CC07";"OP4010B3";"261_ALMACEN2_18";"0";"0";"0";"0";"0";"0";"0";"0";
"1802";"118102";"02/07/2021 10:16";"CC07";"OP4010B3";"262_ALMACEN2_19";"40105";"2";"2";"200";"100";"8158";"10000";"0";
"1803";"118103";"02/07/2021 10:16";"CC07";"OP4010B3";"263_ALMACEN2_20";"40106";"2";"2";"200";"100";"1158";"3000";"0";
"1804";"118104";"02/07/2021 10:16";"CC07";"OP4010B3";"264_ALMACEN2_21";"40107";"2";"2";"200";"100";"2682";"3000";"0";
"1805";"118105";"02/07/2021 10:16";"CC07";"OP4010B3";"265_ALMACEN2_22";"40108";"2";"2";"200";"100";"14516";"18000";"0";
"1806";"118106";"02/07/2021 10:16";"CC07";"OP4010B3";"266_ALMACEN2_23";"40109";"2";"2";"250";"100";"24567";"50000";"0";
"1807";"118107";"02/07/2021 10:16";"CC07";"OP4010B3";"267_ALMACEN2_24";"40117";"2";"2";"100";"100";"16297";"35000";"0";
"1808";"118108";"02/07/2021 10:16";"CC07";"OP4010B3";"268_ALMACEN2_25";"0";"0";"0";"0";"0";"0";"0";"0";
"1809";"118109";"02/07/2021 10:16";"CC07";"OP4010B3";"269_ALMACEN2_26";"40112";"2";"2";"100";"100";"22769";"30300";"0";
"1810";"118110";"02/07/2021 10:16";"CC07";"OP4010B3";"270_ALMACEN2_27";"0";"0";"0";"0";"0";"0";"0";"0";
"1811";"118111";"02/07/2021 10:16";"CC07";"OP4010B3";"271_ALMACEN2_28";"0";"0";"0";"0";"0";"0";"0";"0";
"1812";"118112";"02/07/2021 10:16";"CC07";"OP4010B3";"272_ALMACEN2_29";"40114";"2";"2";"100";"100";"11043";"80000";"0";
"1813";"118113";"02/07/2021 10:16";"CC07";"OP4010B3";"273_ALMACEN2_30";"40115";"2";"2";"200";"100";"3133";"4750";"0";
"1814";"118114";"02/07/2021 10:16";"CC07";"OP4010B3";"274_ALMACEN2_31";"40118";"2";"2";"120";"100";"43453";"50000";"0";
"1815";"118115";"02/07/2021 10:16";"CC07";"OP4010B3";"275_ALMACEN2_32";"40150";"2";"0";"710";"0";"0";"0";"0";
"1816";"118116";"02/07/2021 10:16";"CC07";"OP4010B3";"276_ALMACEN2_33";"0";"0";"0";"0";"0";"0";"0";"0";
"1817";"118117";"02/07/2021 10:16";"CC07";"OP4010B3";"277_ALMACEN2_34";"0";"0";"0";"0";"0";"0";"0";"0";
"1818";"118118";"02/07/2021 10:16";"CC07";"OP4010B3";"278_ALMACEN2_35";"0";"0";"0";"0";"0";"0";"0";"0";
"1819";"118119";"02/07/2021 10:16";"CC07";"OP4010B3";"279_ALMACEN2_36";"0";"0";"0";"0";"0";"0";"0";"0";
"1820";"118120";"02/07/2021 10:16";"CC07";"OP4010B3";"280_ALMACEN2_37";"0";"0";"0";"0";"0";"0";"0";"0";
"1821";"118121";"02/07/2021 10:16";"CC07";"OP4010B3";"281_ALMACEN2_38";"0";"0";"0";"0";"0";"0";"0";"0";
"1822";"118123";"02/07/2021 10:16";"CC07";"OP4010B3";"282_ALMACEN2_39";"0";"0";"0";"0";"0";"0";"0";"0";
"1823";"118124";"02/07/2021 10:16";"CC07";"OP4010B3";"283_ALMACEN2_40";"0";"0";"0";"0";"0";"0";"0";"0";
"1824";"118125";"02/07/2021 10:16";"CC07";"OP4010B3";"284_ALMACEN2_41";"0";"0";"0";"0";"0";"0";"0";"0";
"1825";"118126";"02/07/2021 10:16";"CC07";"OP4010B3";"285_ALMACEN2_42";"0";"0";"0";"0";"0";"0";"0";"0";
"1826";"118127";"02/07/2021 10:16";"CC07";"OP4010B3";"286_ALMACEN2_43";"0";"0";"0";"0";"0";"0";"0";"0";
"1827";"118128";"02/07/2021 10:16";"CC07";"OP4010B3";"287_ALMACEN2_44";"0";"0";"0";"0";"0";"0";"0";"0";
"1828";"118129";"02/07/2021 10:16";"CC07";"OP4010B3";"288_ALMACEN2_45";"0";"0";"0";"0";"0";"0";"0";"0";
"1829";"118130";"02/07/2021 10:16";"CC07";"OP4010B3";"289_ALMACEN2_46";"0";"0";"0";"0";"0";"0";"0";"0";
"1830";"118131";"02/07/2021 10:16";"CC07";"OP4010B3";"290_ALMACEN2_47";"0";"0";"0";"0";"0";"0";"0";"0";
"1831";"118132";"02/07/2021 10:16";"CC07";"OP4010B3";"291_ALMACEN2_48";"0";"0";"0";"0";"0";"0";"0";"0";
"1832";"118133";"02/07/2021 10:16";"CC07";"OP4010B3";"292_ALMACEN2_49";"0";"0";"0";"0";"0";"0";"0";"0";
"1833";"118134";"02/07/2021 10:16";"CC07";"OP4010B3";"293_ALMACEN2_50";"0";"0";"0";"0";"0";"0";"0";"0";
"1834";"118135";"02/07/2021 10:16";"CC07";"OP4010B3";"294_ALMACEN2_51";"0";"0";"0";"0";"0";"0";"0";"0";
"1835";"118136";"02/07/2021 10:16";"CC07";"OP4010B3";"295_ALMACEN2_52";"0";"0";"0";"0";"0";"0";"0";"0";
"1836";"118137";"02/07/2021 10:16";"CC07";"OP4010B3";"296_ALMACEN2_53";"0";"0";"0";"0";"0";"0";"0";"0";
"1837";"118138";"02/07/2021 10:16";"CC07";"OP4010B3";"297_ALMACEN2_54";"0";"0";"0";"0";"0";"0";"0";"0";
"1838";"118139";"02/07/2021 10:16";"CC07";"OP4010B3";"298_ALMACEN2_55";"0";"0";"0";"0";"0";"0";"0";"0";
"1839";"118140";"02/07/2021 10:16";"CC07";"OP4010B3";"299_ALMACEN2_56";"0";"0";"0";"0";"0";"0";"0";"0";
"1840";"118141";"02/07/2021 10:16";"CC07";"OP4010B3";"300_ALMACEN2_57";"0";"0";"0";"0";"0";"0";"0";"0";
"1841";"118142";"02/07/2021 10:16";"CC07";"OP4010B3";"301_ALMACEN2_58";"0";"0";"0";"0";"0";"0";"0";"0";
"1842";"118143";"02/07/2021 10:16";"CC07";"OP4010B3";"302_ALMACEN2_59";"0";"0";"0";"0";"0";"0";"0";"0";
"1843";"118144";"02/07/2021 10:16";"CC07";"OP4010B3";"303_ALMACEN2_60";"0";"0";"0";"0";"0";"0";"0";"0";
"1844";"118145";"02/07/2021 10:16";"CC07";"OP4010B3";"304_ALMACEN2_61";"0";"0";"0";"0";"0";"0";"0";"0";
"1845";"118146";"02/07/2021 10:16";"CC07";"OP4010B3";"305_ALMACEN2_62";"0";"0";"0";"0";"0";"0";"0";"0";
"1846";"118147";"02/07/2021 10:16";"CC07";"OP4010B3";"306_ALMACEN2_63";"0";"0";"0";"0";"0";"0";"0";"0";
"1847";"118148";"02/07/2021 10:16";"CC07";"OP4010B3";"307_ALMACEN2_64";"0";"0";"0";"0";"0";"0";"0";"0";
"1848";"118149";"02/07/2021 10:16";"CC07";"OP4010B3";"308_ALMACEN2_65";"0";"0";"0";"0";"0";"0";"0";"0";
"1849";"118150";"02/07/2021 10:16";"CC07";"OP4010B3";"309_ALMACEN2_66";"0";"0";"0";"0";"0";"0";"0";"0";
"1850";"118151";"02/07/2021 10:16";"CC07";"OP4010B3";"310_ALMACEN2_67";"0";"0";"0";"0";"0";"0";"0";"0";
"1851";"118152";"02/07/2021 10:16";"CC07";"OP4010B3";"311_ALMACEN2_68";"0";"0";"0";"0";"0";"0";"0";"0";
"1852";"118153";"02/07/2021 10:16";"CC07";"OP4010B3";"312_ALMACEN2_69";"0";"0";"0";"0";"0";"0";"0";"0";
"1853";"118154";"02/07/2021 10:16";"CC07";"OP4010B3";"313_ALMACEN2_70";"0";"0";"0";"0";"0";"0";"0";"0";
"1854";"118155";"02/07/2021 10:16";"CC07";"OP4010B3";"314_ALMACEN2_71";"0";"0";"0";"0";"0";"0";"0";"0";
"1855";"118156";"02/07/2021 10:16";"CC07";"OP4010B3";"315_ALMACEN2_72";"0";"0";"0";"0";"0";"0";"0";"0";
"1856";"118157";"02/07/2021 10:16";"CC07";"OP4010B3";"316_ALMACEN2_73";"0";"0";"0";"0";"0";"0";"0";"0";
"1857";"118158";"02/07/2021 10:16";"CC07";"OP4010B3";"317_ALMACEN2_74";"0";"0";"0";"0";"0";"0";"0";"0";
"1858";"118159";"02/07/2021 10:16";"CC07";"OP4010B3";"318_ALMACEN2_75";"0";"0";"0";"0";"0";"0";"0";"0";
"1859";"118160";"02/07/2021 10:16";"CC07";"OP4010B3";"319_ALMACEN2_76";"0";"0";"0";"0";"0";"0";"0";"0";
"1860";"118161";"02/07/2021 10:16";"CC07";"OP4010B3";"320_ALMACEN2_77";"0";"0";"0";"0";"0";"0";"0";"0";
"1861";"118162";"02/07/2021 10:16";"CC07";"OP4010B3";"321_ALMACEN2_78";"0";"0";"0";"0";"0";"0";"0";"0";
"1862";"118163";"02/07/2021 10:16";"CC07";"OP4010B3";"322_ALMACEN2_79";"0";"0";"0";"0";"0";"0";"0";"0";
"1863";"118164";"02/07/2021 10:16";"CC07";"OP4010B3";"323_ALMACEN2_80";"0";"0";"0";"0";"0";"0";"0";"0";
"1864";;;;;;;;;;;;;;
"1865";;;;;;;;;;;;;;
"1866";;;;;;;;;;;;;;
"1867";;;;;;;;;;;;;;
"1868";;;;;;;;;;;;;;
"1869";;;;;;;;;;;;;;
"1870";;;;;;;;;;;;;;
"1871";;;;;;;;;;;;;;
"1872";;;;;;;;;;;;;;
"1873";;;;;;;;;;;;;;
"1874";;;;;;;;;;;;;;
"1875";;;;;;;;;;;;;;
"1876";;;;;;;;;;;;;;
"1877";;;;;;;;;;;;;;
"1878";;;;;;;;;;;;;;
"1879";;;;;;;;;;;;;;
"1880";;;;;;;;;;;;;;
"1881";;;;;;;;;;;;;;
"1882";;;;;;;;;;;;;;
"1883";;;;;;;;;;;;;;
"1884";;;;;;;;;;;;;;
"1885";;;;;;;;;;;;;;
"1886";;;;;;;;;;;;;;
"1887";;;;;;;;;;;;;;
"1888";;;;;;;;;;;;;;
"1889";;;;;;;;;;;;;;
"1890";;;;;;;;;;;;;;
"1891";;;;;;;;;;;;;;
"1892";;;;;;;;;;;;;;
"1893";;;;;;;;;;;;;;
"1894";;;;;;;;;;;;;;
"1895";;;;;;;;;;;;;;
"1896";;;;;;;;;;;;;;
"1897";;;;;;;;;;;;;;
"1898";;;;;;;;;;;;;;
"1899";;;;;;;;;;;;;;
"1900";;;;;;;;;;;;;;
"1901";;;;;;;;;;;;;;
"1902";;;;;;;;;;;;;;
"1903";;;;;;;;;;;;;;
"1904";;;;;;;;;;;;;;
"1905";;;;;;;;;;;;;;
"1906";;;;;;;;;;;;;;
"1907";;;;;;;;;;;;;;
"1908";;;;;;;;;;;;;;
"1909";;;;;;;;;;;;;;
"1910";;;;;;;;;;;;;;
"1911";;;;;;;;;;;;;;
"1912";;;;;;;;;;;;;;
"1913";;;;;;;;;;;;;;
"1914";;;;;;;;;;;;;;
"1915";;;;;;;;;;;;;;
"1916";;;;;;;;;;;;;;
"1917";;;;;;;;;;;;;;
"1918";;;;;;;;;;;;;;
"1919";;;;;;;;;;;;;;
"1920";;;;;;;;;;;;;;
"1921";;;;;;;;;;;;;;
"1922";;;;;;;;;;;;;;
"1923";;;;;;;;;;;;;;
"1924";;;;;;;;;;;;;;
"1925";;;;;;;;;;;;;;
"1926";;;;;;;;;;;;;;
"1927";;;;;;;;;;;;;;
"1928";;;;;;;;;;;;;;
"1929";;;;;;;;;;;;;;
"1930";;;;;;;;;;;;;;
"1931";;;;;;;;;;;;;;
"1932";;;;;;;;;;;;;;
"1933";;;;;;;;;;;;;;
"1934";;;;;;;;;;;;;;
"1935";;;;;;;;;;;;;;
"1936";;;;;;;;;;;;;;
"1937";;;;;;;;;;;;;;
"1938";;;;;;;;;;;;;;
"1939";;;;;;;;;;;;;;
"1940";;;;;;;;;;;;;;
"1941";;;;;;;;;;;;;;
"1942";;;;;;;;;;;;;;
"1943";;;;;;;;;;;;;;
"1944";;;;;;;;;;;;;;
"1945";;;;;;;;;;;;;;
"1946";;;;;;;;;;;;;;
"1947";;;;;;;;;;;;;;
"1948";;;;;;;;;;;;;;
"1949";;;;;;;;;;;;;;
"1950";;;;;;;;;;;;;;
"1951";;;;;;;;;;;;;;
"1952";;;;;;;;;;;;;;
"1953";;;;;;;;;;;;;;
"1954";;;;;;;;;;;;;;
"1955";;;;;;;;;;;;;;
"1956";;;;;;;;;;;;;;
"1957";;;;;;;;;;;;;;
"1958";;;;;;;;;;;;;;
"1959";;;;;;;;;;;;;;
"1960";;;;;;;;;;;;;;
"1961";;;;;;;;;;;;;;
"1962";;;;;;;;;;;;;;
"1963";;;;;;;;;;;;;;
"1964";;;;;;;;;;;;;;
"1965";;;;;;;;;;;;;;
"1966";;;;;;;;;;;;;;
"1967";;;;;;;;;;;;;;
"1968";;;;;;;;;;;;;;
"1969";;;;;;;;;;;;;;
"1970";;;;;;;;;;;;;;
"1971";;;;;;;;;;;;;;
"1972";;;;;;;;;;;;;;
"1973";;;;;;;;;;;;;;
"1974";;;;;;;;;;;;;;
"1975";;;;;;;;;;;;;;
"1976";;;;;;;;;;;;;;
"1977";;;;;;;;;;;;;;
"1978";;;;;;;;;;;;;;
"1979";;;;;;;;;;;;;;
"1980";;;;;;;;;;;;;;
"1981";;;;;;;;;;;;;;
"1982";;;;;;;;;;;;;;
"1983";;;;;;;;;;;;;;
"1984";;;;;;;;;;;;;;
"1985";;;;;;;;;;;;;;
"1986";;;;;;;;;;;;;;
"1987";;;;;;;;;;;;;;
"1988";;;;;;;;;;;;;;
"1989";;;;;;;;;;;;;;
"1990";;;;;;;;;;;;;;
"1991";;;;;;;;;;;;;;
"1992";;;;;;;;;;;;;;
"1993";;;;;;;;;;;;;;
"1994";;;;;;;;;;;;;;
"1995";;;;;;;;;;;;;;
"1996";;;;;;;;;;;;;;
"1997";;;;;;;;;;;;;;
"1998";;;;;;;;;;;;;;
"1999";;;;;;;;;;;;;;
"2000";;;;;;;;;;;;;;
"2001";;;;;;;;;;;;;;
"2002";;;;;;;;;;;;;;
"2003";;;;;;;;;;;;;;
"2004";;;;;;;;;;;;;;
"2005";;;;;;;;;;;;;;
"2006";;;;;;;;;;;;;;
"2007";;;;;;;;;;;;;;
"2008";;;;;;;;;;;;;;
"2009";;;;;;;;;;;;;;
"2010";;;;;;;;;;;;;;
"2011";;;;;;;;;;;;;;
"2012";;;;;;;;;;;;;;
"2013";;;;;;;;;;;;;;
"2014";;;;;;;;;;;;;;
"2015";;;;;;;;;;;;;;
"2016";;;;;;;;;;;;;;
"2017";;;;;;;;;;;;;;
